Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Mult,SI,251114 12:52:52.720586,   14.446849,101036.186347,   24.400375,   51.395156,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.251687,    0.023263,    0.027710,   -0.182343,    0.000000,    0.000000,   44.507812,   -1.790141,   -0.519042,   -0.987536,   -0.433973,   -0.700275,   -1.221372,   -3.038636,   -1.675072,   -1.783565,   -1.105482,   -1.635209,    0.105206,   -2.885348,   -0.886029,   -1.121920,   -0.487398,   -1.784798,   -1.559592,   -3.993296,   -0.124932,   -1.969319,   -0.149589,   -1.230413,   -1.799593,    0.480823,   -2.050278,   -3.888912,    0.950961,   -0.691645,   -0.284795,   -2.025620,   -0.088767,   -1.351955,    1.533650,   -0.457809,   -1.110413,    0.815344,   -1.026988,   -2.760005,   -2.718910,   -0.170137,    0.043151,    1.071783,   -2.556991,  -24.303130, -154.032172,  -28.521837,  -26.332039,  -27.635038,  -26.703238,  -25.569914,  -24.771393,  -29.091017,  -26.153990,  -26.863615,  -28.124850,  -25.971421,  -24.745529,  -26.374470,  -29.740333,  -27.946083,  -25.539092,  -25.779298,  -26.257860
Mult,SI,251114 12:52:52.730406,   14.442093,101036.186347,   24.227502,   51.265927,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.415764,    0.049941,   -0.002091,    0.042265,    0.000000,    0.000000,   44.507812,   -0.349316,   -0.073151,   -0.262192,   -2.469046,   -0.917262,    0.689590,   -2.837266,   -2.196580,   -1.002742,   -1.662743,   -0.042329,   -2.119319,   -1.931922,   -0.186576,   -2.772745,   -1.613017,   -1.223838,   -0.910687,    0.624248,    0.386713,   -0.426576,   -1.310140,   -0.467261,   -1.550962,    0.648083,   -1.580140,   -1.193016,   -2.352539,    0.115891,    1.022057,   -2.153429,   -0.783700,   -0.391336,   -0.590600,    1.108564,   -2.134525,    0.121644,   -0.984249,   -2.926033,   -1.512743,    3.884802,   -0.879043,    0.877810,   -4.956996,  -23.138882, -154.297832,  -23.699636,  -23.625047,  -23.033316,  -25.089605,  -22.063605,  -22.847049,  -22.676346,  -24.387994,  -20.805863,  -23.223334,  -22.575867,  -24.604569,  -24.266144,  -23.346622,  -21.530591,  -21.577851,  -24.760529,  -24.235117
Mult,SI,251114 12:52:52.740406,   14.439323,101036.186347,   24.121291,   51.373332,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.236992,    0.015154,    0.027910,    0.186125,    0.000000,    0.000000,   44.507812,   -2.072059,   -1.467126,   -1.004386,    1.275619,    0.171781,   -0.968221,    0.136028,   -2.558224,    0.051781,   -1.736716,   -0.699864,   -1.407126,   -1.641784,    0.240000,   -0.235480,   -1.167126,   -1.032331,   -0.837947,   -0.596714,   -3.889734,   -2.678635,   -1.391921,   -2.469457,   -0.083836,    0.057534,   -2.394662,   -0.735618,    0.501371,    0.393288,   -0.321371,   -0.527672,   -1.963566,    0.265172,   -1.732157,   -1.019180,   -0.759865,    1.606853,    2.918636,   -0.461919,   -0.875344,   -3.028773,   -1.686579,    1.924935,   -2.432060,  -24.839638, -156.068786,  -23.062854,  -20.564219,  -22.163623,  -19.897642,  -19.086613,  -20.452130,  -21.432371,  -22.681894,  -20.383602,  -18.874969,  -21.123843,  -22.417442,  -20.982062,  -22.643881,  -19.000723,  -18.547023,  -22.485867,  -21.929633
Mult,SI,251114 12:52:52.750406,   14.447349,101036.186347,   24.411023,   51.654143,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.295390,    0.063955,    0.014920,    0.074749,    0.000000,    0.000000,   44.507812,   -0.767673,   -1.074249,   -1.461784,   -2.203155,   -0.579453,   -0.826440,   -0.917673,   -1.812332,   -1.523017,   -3.177130,   -1.272331,   -2.482197,   -1.292879,    0.692878,   -1.239044,    0.911509,   -2.022333,    0.862193,   -1.557126,    0.758221,   -1.089043,   -0.288494,   -2.227813,   -2.681923,    0.706029,   -1.744113,    0.190274,   -0.417124,   -1.130139,   -0.674385,   -1.320003,   -1.633154,   -0.735721,   -0.455985,   -0.465823,    1.679181,   -1.223427,   -2.540553,   -3.346034,   -1.046714,    0.719180,    1.767538,    0.783700,   -2.480553,  -22.960114, -151.807442,  -17.617843,  -17.860309,  -15.251178,  -18.258735,  -18.428256,  -15.942412,  -16.992773,  -19.569799,  -20.631822,  -17.189623,  -17.825481,  -16.204142,  -15.949039,  -17.385651,  -17.465377,  -16.573184,  -16.685376,  -17.439898
Mult,SI,251114 12:52:52.760406,   14.445833,101036.186347,   24.363142,   51.376374,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.312627,    0.087329,    0.007212,    0.046441,    0.000000,    0.000000,   44.507812,    0.079726,   -1.585072,   -0.368220,   -2.064251,    0.802193,   -1.477400,   -0.114658,   -1.739592,    0.843289,   -1.123975,    0.129863,    0.558083,   -2.163703,    0.451645,   -2.063018,    0.207946,   -0.215343,   -0.081781,   -1.828360,    2.042881,   -1.961100,    2.162881,   -0.588083,   -0.501782,    0.848632,    1.186030,   -1.073427,   -1.445140,   -1.765894,    1.356578,    0.860139,   -1.551784,   -0.746508,    2.058651,   -0.203836,   -1.099728,   -1.052057,   -1.427263,   -2.044114,    0.873289,   -1.179043,    1.632743,    0.347261,   -2.852060,  -24.693748, -150.241249,  -16.346950,  -16.864965,  -15.200527,  -18.878976,  -16.278115,  -15.323378,  -16.921677,  -19.109730,  -18.782914,  -17.983597,  -17.511713,  -15.829757,  -17.105890,  -16.390717,  -17.440720,  -16.657019,  -17.146883,  -16.290854
Mult,SI,251114 12:52:52.770406,   14.442951,101036.186347,   24.255939,   51.376771,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.241870,    0.027187,    0.024488,   -0.008783,    0.000000,    0.000000,   44.507812,   -0.817810,   -1.764661,   -0.903700,   -0.711371,   -0.788221,   -0.940276,    1.254660,   -0.354658,   -0.474248,   -0.346850,   -0.225206,   -3.456582,   -1.159728,    0.918084,    0.009452,   -0.860961,   -0.568768,   -1.253838,   -0.398631,   -0.658357,   -1.246030,   -1.386167,   -1.996442,   -3.078088,    1.373427,   -0.456576,    0.315617,   -0.351165,   -1.477811,   -0.724111,   -1.068906,   -0.605344,    1.206886,   -0.840991,    1.162194,   -4.067268,    0.340686,   -2.588635,    0.557261,    0.848632,   -1.471647,   -0.483700,    0.621166,   -2.789595,  -21.597783, -151.276148,  -20.515931,  -17.849214,  -16.810410,  -17.195068,  -17.856200,  -18.026414,  -19.320860,  -18.718188,  -17.147911,  -19.591683,  -20.646308,  -15.728661,  -19.680656,  -21.899222,  -17.429624,  -17.097568,  -20.787165,  -18.154557
Mult,SI,251114 12:52:52.780406,   14.444056,101036.186347,   24.297670,   51.359179,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.364504,    0.005976,   -0.002430,   -0.109021,    0.000000,    0.000000,   44.507812,   -0.078904,   -3.248637,   -1.283016,   -0.643563,   -2.235621,   -0.005753,   -1.693976,   -2.272196,    1.754798,   -3.100280,   -0.858906,   -0.662878,   -2.278361,    0.727399,   -0.567124,   -2.550005,   -1.310140,    0.315206,   -1.098495,    2.207265,   -2.307128,   -1.372605,   -1.012605,   -1.635620,   -1.266578,    0.027123,    0.062055,   -0.258083,    0.037808,   -1.937264,   -2.127538,   -1.470825,   -2.207573,   -1.250229,   -1.294523,   -3.050965,   -1.502880,    1.741647,   -0.002466,   -0.077260,   -2.593978,   -0.043562,   -1.470208,   -3.402336,  -21.528947, -151.633092,  -20.455520,  -22.018605,  -20.238482,  -21.769564,  -20.605931,  -20.880709,  -21.577440,  -23.987822,  -20.882918,  -19.938533,  -20.826719,  -20.413602,  -18.583188,  -22.469634,  -20.238122,  -20.829082,  -21.893263,  -22.735936
Mult,SI,251114 12:52:52.790406,   14.444178,101036.186347,   24.305209,   51.259049,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.269285,   -0.005803,    0.023208,   -0.031522,    0.000000,    0.000000,   44.507812,   -0.942742,   -0.131918,   -0.454521,   -1.945483,    0.193973,    1.356989,   -2.494115,    0.875755,   -1.139180,   -0.355069,    1.195071,   -1.330277,    0.547398,    2.181785,   -2.353977,   -1.180276,   -1.094386,    3.297952,   -1.093153,   -1.412469,   -1.583839,    0.327124,   -0.133973,    0.571645,    0.246987,   -1.298633,   -1.914661,   -0.266302,   -1.968497,   -1.346304,   -0.812878,    0.745481,    1.502880,   -1.169450,    1.170208,   -0.447535,    0.950139,   -0.025890,   -1.188496,   -0.994933,   -0.244110,   -2.704115,   -0.123493,   -1.609318,  -22.318811, -151.702288,  -21.075864,  -24.692309,  -20.455212,  -22.297133,  -21.132782,  -19.628618,  -25.140872,  -25.442414,  -21.430933,  -23.237717,  -23.186656,  -24.925529,  -21.900763,  -22.573606,  -20.350314,  -23.270594,  -21.475317,  -23.922376
Mult,SI,251114 12:52:52.800406,   14.444951,101036.186347,   24.328289,   51.447403,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.377887,    0.027590,    0.018272,    0.248774,    0.000000,    0.000000,   44.523437,   -0.162740,   -0.244110,   -0.323425,   -2.061374,   -1.228770,   -0.136850,   -1.947127,   -2.118086,    1.285482,   -2.667951,   -1.433838,   -1.727264,    0.646029,    0.589316,   -1.336852,   -1.191372,   -0.118356,   -0.905344,   -1.353290,    1.033153,   -2.607128,   -0.476713,   -0.069452,   -0.318905,    0.686714,    0.243288,   -0.163973,   -2.692608,   -2.643293,   -1.398496,   -0.478357,   -1.995209,    1.171954,   -1.920620,   -1.313222,   -1.929867,    0.778769,   -0.185754,   -1.904387,   -0.703563,   -0.082192,   -0.853974,    4.024734,   -1.720277,  -25.125872, -152.277837,  -25.096694,  -23.318266,  -23.601828,  -23.708780,  -25.155255,  -26.404419,  -25.220598,  -23.070560,  -24.503884,  -24.782515,  -25.746524,  -24.036212,  -26.008716,  -24.338678,  -26.438683,  -25.417448,  -23.613540,  -26.619094
Mult,SI,251114 12:52:52.810406,   14.441718,101036.186347,   24.217978,   51.118048,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.210874,   -0.042480,    0.002637,   -0.175382,    0.000000,    0.000000,   44.523437,   -3.482473,   -0.081370,    0.251096,    1.380414,   -2.769047,   -1.463428,   -0.746303,   -3.062472,   -0.567946,   -4.625352,   -2.356443,   -0.376850,   -2.334251,   -0.385480,   -1.562469,   -2.101648,   -0.776303,    0.023014,   -0.344384,   -2.012881,   -2.419731,   -1.160139,   -1.045071,   -1.504524,    0.769317,    3.553158,   -1.765072,    1.693976,   -1.355756,   -2.452197,    0.146302,    1.044249,    0.889420,   -2.992159,   -2.281032,    0.711782,    0.440960,   -2.249594,   -0.818632,    0.761508,    0.557261,    0.034932,    0.963495,   -3.320144,  -23.730664, -152.911511,  -29.221702,  -26.887656,  -29.289973,  -25.389913,  -27.829370,  -27.205508,  -27.147177,  -28.908859,  -28.430193,  -27.064163,  -26.437861,  -28.595810,  -26.731902,  -30.091293,  -25.532106,  -26.655669,  -27.772658,  -27.401150
Mult,SI,251114 12:52:52.820406,   14.446701,101036.186347,   24.397135,   51.319762,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.221202,    0.024101,    0.025646,    0.071965,    0.000000,    0.000000,   44.523437,   -1.461373,   -1.975072,   -0.290138,   -2.118086,    0.741371,   -2.967951,   -0.860550,   -3.522336,   -0.758632,   -1.896168,    0.371097,    0.754111,   -1.516441,   -0.258083,   -1.861648,    1.298222,    0.216165,   -0.661234,   -1.242331,    0.308631,   -1.223838,   -2.157128,   -2.187128,    1.292879,    2.656444,   -2.257813,   -1.356578,   -2.308772,    0.216987,   -1.730551,   -1.887127,   -0.269590,    0.644590,   -1.944841,   -0.869591,   -0.862604,    0.132329,    0.091644,   -1.006029,    0.837947,   -0.178767,   -0.747125,   -1.769593,    0.175069,  -24.385528, -152.773146,  -32.073146,  -28.919852,  -31.077185,  -28.833345,  -29.623210,  -32.051365,  -27.237999,  -31.783830,  -26.817998,  -29.787182,  -31.321501,  -27.816220,  -28.589029,  -28.408002,  -28.549783,  -27.877864,  -31.238281,  -31.095678
Mult,SI,251114 12:52:52.830226,   14.443962,101036.186347,   24.295156,   51.327434,  122.733981,    0.000000,  500.000000,   33.700000,    2.900000,   27.000000,   13.400000,    0.458550,    0.170834,   -0.002264,    0.660865,    0.000000,    0.000000,   44.523437,    0.500549,   -0.353425,    0.058356,   -2.556991,   -1.204112,   -0.055891,   -0.906988,   -0.211644,   -2.308772,   -1.575209,   -0.782056,   -1.094386,    0.563426,    0.984249,   -1.328633,   -1.405893,   -1.706716,   -0.730686,   -1.144523,   -1.649181,   -4.397269,   -1.601510,   -0.854385,   -3.260965,   -0.903700,   -1.322879,   -0.643152,    0.018904,   -0.836714,   -0.198905,   -0.151644,   -0.023014,   -0.477432,    0.227864,   -0.735823,   -0.401508,   -2.890280,   -0.028356,   -2.035894,   -1.354523,   -4.188091,   -0.912742,    1.214591,   -1.870689,  -25.062584, -154.153945,  -33.739177,  -28.922729,  -33.089552,  -31.392802,  -31.789789,  -30.902912,  -32.392256,  -31.738008,  -30.884034,  -33.055134,  -30.105471,  -30.174717,  -30.563383,  -30.150471,  -31.496364,  -32.441982,  -30.607458,  -31.454035
