Type,Units,Time,Velocity,Barometric Pressure,Temperature,Humidity,Dynamic Pressure,Model Pressure,Speed,Frequency,Power,Torque,Current,PGB Axial,PGB Normal,PGB Moment,Pitch Angle,Y Position,Z Position,PTA Temp,PTA 1,PTA 2,PTA 3,PTA 4,PTA 5,PTA 6,PTA 7,PTA 8,PTA 9,PTA 10,PTA 11,PTA 12,PTA 13,PTA 14,PTA 15,PTA 16,PTA 17,PTA 18,PTA 19,PTA 20,PTA 21,PTA 22,PTA 23,PTA 24,PTA 25,PTA 26,PTA 27,PTA 28,PTA 29,PTA 30,PTA 31,PTA 32,PTA 33,PTA 34,PTA 35,PTA 36,PTA 37,PTA 38,PTA 39,PTA 40,PTA 41,PTA 42,PTA 43,PTA 44,PTA 45,PTA 46,PTA 47,PTA 48,PTA 49,PTA 50,PTA 51,PTA 52,PTA 53,PTA 54,PTA 55,PTA 56,PTA 57,PTA 58,PTA 59,PTA 60,PTA 61,PTA 62,PTA 63,PTA 64
Type,USC / SI,Time,MPH / m/s,PSI / Pascals,F / C,% / %,In.H20 / Pascals,In.H20 / Pascals,RPM / RPM,Hertz / Hertz,Horsepower / kW,% / %,Amps / Amperes,lbf / N,lbf / N,in.lb / Nm,Deg / Deg,Inches / Millimeters,Inches / Millimeters,°F / °C,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA,PSI / PA
Mult,SI,251114 12:40:06.911366,    5.668952,101071.599065,   24.299257,   50.515553,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.054234,   -0.144955,    0.017817,   -0.176386,    0.000000,    0.000000,   44.429687,   -2.818362,   -2.072059,   -2.390553,   -0.856851,   -2.690964,    0.247809,   -1.696031,   -0.978084,   -0.549864,    0.581097,   -1.290003,   -2.398772,   -1.895346,   -0.373151,   -2.695485,   -0.990824,   -1.728086,   -0.158630,   -1.811510,   -1.166715,   -2.906307,    2.125895,   -1.517263,   -0.138904,   -1.779456,   -1.645072,   -1.830004,   -0.123493,   -0.166439,   -1.011372,   -1.437126,   -2.141922,   -0.635344,    1.516698,   -0.487193,   -1.339729,   -0.778358,   -1.573976,    1.034797,    0.007397,   -0.579453,   -1.001509,   -1.923702,    2.466580,   -6.720219,  -27.245320,   -8.639606,   -8.306523,   -7.986334,   -9.404505,   -6.812479,   -7.801608,   -9.537142,   -7.302549,   -9.702554,   -8.491661,   -6.977788,   -4.906037,   -7.795906,   -9.649334,   -8.317003,   -7.884673,   -7.115768,   -7.722755
Mult,SI,251114 12:40:06.921366,    5.669090,101071.599065,   24.310037,   50.591344,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.015443,   -0.150094,    0.003155,   -0.146685,    0.000000,    0.000000,   44.429687,   -3.517815,    0.404384,   -0.491097,   -1.522195,   -0.528494,   -0.708906,    0.588083,   -1.620003,   -3.438911,   -2.026031,   -1.020002,    0.050548,   -1.938086,   -1.130550,   -2.809732,   -0.746303,   -0.743837,    0.087945,   -1.792606,   -0.019726,   -3.013157,    2.275484,   -2.487128,   -0.398220,    1.692332,   -1.243153,    0.560549,    1.285482,   -1.352468,   -0.595481,    0.031644,   -0.494796,   -0.678392,    0.647159,   -0.137055,    0.064110,    1.434660,   -0.604933,   -0.790687,   -0.883152,   -0.997399,    3.426993,   -0.061028,    1.042605,   -7.216247,  -26.927136,   -7.389056,   -7.333371,   -4.803246,   -7.041589,   -9.732759,   -8.672714,  -12.135230,   -7.771248,   -6.888096,   -7.384946,   -8.390976,   -6.647684,   -8.345051,  -10.295363,   -8.920703,   -7.933577,   -5.442751,   -8.413167
Mult,SI,251114 12:40:06.931366,    5.669899,101071.599065,   24.383180,   50.709727,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.004106,   -0.125376,    0.009519,   -0.254813,    0.000000,    0.000000,   44.429687,   -2.968773,   -1.132605,   -1.355756,   -1.779867,   -0.806303,   -1.167948,   -2.480142,   -1.003153,   -1.362742,    0.684659,   -0.169315,   -0.116302,   -0.692056,   -2.105347,   -1.281372,   -1.850141,   -2.143566,    0.176713,   -2.243018,   -0.555618,   -2.815896,   -0.102329,   -1.463428,   -1.220550,    0.261370,   -0.193562,    0.867947,    0.720823,   -2.198635,   -0.182877,   -1.350825,   -2.404114,   -2.254936,   -0.828110,   -1.430756,   -0.870824,   -1.437537,   -0.941509,   -0.793152,   -0.303288,    3.153705,   -1.396852,   -0.363288,   -0.477535,   -6.813918,  -25.967045,   -5.715628,   -7.181316,   -7.910358,   -8.315667,   -7.661522,   -6.252675,   -7.115357,   -8.211283,   -7.369946,   -5.995080,   -7.821796,   -8.057276,   -8.665702,   -7.488097,   -7.650426,   -8.905908,   -7.819947,  -11.438653
Mult,SI,251114 12:40:06.941366,    5.668172,101071.599065,   24.221285,   50.646898,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.079069,   -0.066318,    0.013748,    0.060288,    0.000000,    0.000000,   44.429687,   -1.670140,   -0.066575,   -1.450688,   -2.640005,   -0.743015,   -1.576441,   -2.118086,   -0.796029,   -1.847675,   -1.121509,   -0.871646,   -0.860550,   -0.151233,   -0.301644,   -1.172468,   -0.510001,   -3.221924,    0.460686,   -2.799047,   -2.631786,   -1.874798,    0.862193,   -2.487128,   -0.865481,    0.511234,   -0.803015,   -1.565757,   -1.261235,   -2.175210,   -1.826716,   -1.024112,    0.309864,    0.451645,   -0.502360,   -0.310891,   -0.652604,   -0.406439,    0.991235,   -1.252605,   -0.611097,    1.272742,   -3.473843,    0.181439,    0.345206,   -5.289463,  -23.421562,   -5.979464,   -7.919605,   -6.615732,   -6.741383,   -7.473713,   -7.930470,   -7.875221,   -6.731007,   -9.208991,   -9.692485,   -9.404300,   -6.644808,   -7.282925,   -9.755773,   -8.395907,   -7.096041,   -7.514398,   -9.049744
Mult,SI,251114 12:40:06.951366,    5.670350,101071.599065,   24.420149,   50.898346,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.015540,   -0.130255,   -0.001484,    0.016202,    0.000000,    0.000000,   44.429687,   -1.848497,   -1.404660,   -1.461784,   -1.691921,   -0.726577,   -0.842467,   -2.695074,    0.894248,   -0.812878,    1.525482,    0.180411,   -2.753430,   -1.096851,    0.331644,   -1.145345,   -1.833702,   -0.883974,   -1.510277,   -1.060276,    1.369729,   -2.031785,    0.578631,   -0.812878,   -1.354523,    0.503015,   -2.634252,    1.004386,   -1.919182,   -2.009182,   -0.522330,   -3.167267,   -1.373427,   -0.352809,    0.967515,   -1.222400,   -1.256304,   -0.949728,    1.719866,    0.044384,   -1.022057,    1.954935,    2.258224,   -1.601305,   -1.666031,   -7.894536,  -24.810512,   -9.579471,   -7.424604,   -5.872717,   -7.563611,   -8.648236,   -8.378621,   -7.667276,   -8.025530,   -8.287414,   -8.330975,   -5.957991,   -8.062619,   -6.976349,   -9.590156,   -6.002889,   -7.814399,   -8.008372,   -8.256592
Mult,SI,251114 12:40:06.961366,    5.670024,101071.599065,   24.392307,   50.800201,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.133915,   -0.106563,    0.023851,   -0.028812,    0.000000,    0.000000,   44.429687,   -0.844933,   -2.260278,   -0.513700,   -2.328909,   -0.429042,    0.484111,    0.893015,   -0.106439,   -0.922194,    2.424251,   -0.087123,    0.159041,   -4.135077,   -1.564935,   -1.809045,   -1.294112,   -2.464114,   -0.931235,   -2.345758,   -2.472745,   -0.296713,   -1.502058,   -1.342194,   -0.122466,   -0.428220,   -0.158219,   -1.669318,    1.148427,   -0.145891,   -3.078910,   -1.753154,   -2.107812,    0.642638,    1.866669,    0.640686,   -3.016033,    0.289727,   -0.434384,   -1.043838,    0.639042,   -0.264247,   -0.867125,    0.081781,    1.519318,   -7.345905,  -25.278105,   -7.776591,   -9.509197,   -5.402682,   -6.174464,   -9.875773,   -8.244160,   -9.309471,   -9.505807,   -9.417347,   -8.310838,   -8.565839,   -6.259328,   -7.522720,   -8.876319,   -8.595634,   -8.692620,   -9.476731,   -8.936319
Mult,SI,251114 12:40:06.971366,    5.669954,101071.599065,   24.390521,   50.639491,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.009119,   -0.156710,    0.005069,    0.036157,    0.000000,    0.000000,   44.429687,   -3.372335,    0.267124,   -2.705759,   -1.069317,   -1.521373,    0.597946,   -0.081781,   -2.469046,   -1.563291,    1.273564,   -0.717947,   -1.246852,   -1.482743,   -2.928910,    0.200548,   -0.700686,   -0.611508,    0.366987,   -0.734385,   -0.579864,   -2.925211,    1.728086,   -0.380138,   -1.496304,   -1.727264,   -1.729729,    1.546030,   -0.364727,    0.747125,   -2.268498,   -1.149454,   -1.323701,    1.086578,    0.464089,    0.368014,   -0.725344,   -0.256028,   -1.595346,   -1.395619,    0.835070,   -2.386854,    2.751375,    1.853017,   -1.847675,   -6.940699,  -26.323966,  -10.172897,   -9.904540,   -7.206744,   -8.528955,   -9.076867,   -7.924870,   -8.430017,   -9.414368,  -10.087828,   -8.743579,   -7.658029,   -5.674121,   -6.271040,   -9.963718,   -8.775634,   -8.146866,   -6.720013,   -6.902890
Mult,SI,251114 12:40:06.981366,    5.668533,101071.599065,   24.256997,   50.598355,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.058140,   -0.071830,    0.010328,    0.300211,    0.000000,    0.000000,   44.429687,   -1.680825,   -0.282740,   -1.358633,   -1.499592,   -1.590414,    1.043016,   -0.316028,   -1.578085,   -1.356989,   -1.938497,   -1.382879,   -2.679457,   -1.016714,   -1.710414,   -2.290279,   -2.134525,   -2.709868,   -0.874522,   -0.623426,   -1.928634,   -1.322468,    1.455619,    1.721510,   -0.368220,   -1.721921,   -0.316439,   -1.587537,   -1.417400,   -0.402741,   -0.456987,   -1.523017,   -0.733563,    1.137742,    0.622925,   -1.658017,   -2.126717,   -0.116302,   -1.000276,   -1.772880,   -0.442193,    0.119178,   -0.816577,    3.727199,    0.759043,   -6.328780,  -23.797852,   -7.400152,   -5.823916,   -7.468474,   -7.630906,   -7.938920,   -9.476603,   -9.078922,   -7.522618,  -10.341801,  -10.755638,   -8.138338,   -7.511522,   -7.146384,  -10.891255,   -9.773033,   -9.548649,   -8.805223,   -8.782620
Mult,SI,251114 12:40:06.991366,    5.668408,101071.599065,   24.247739,   50.512908,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.036944,   -0.137115,    0.022301,    0.160063,    0.000000,    0.000000,   44.429687,   -3.171787,   -1.166304,   -0.898358,    0.314795,   -0.577809,   -1.818497,   -2.338361,   -0.997810,   -1.163838,   -3.532610,    1.423564,    0.378905,   -2.074114,   -0.441782,   -1.205345,   -1.753154,   -0.657536,   -1.140413,   -2.017812,    0.998221,   -2.716444,   -0.407261,   -2.307128,   -0.409316,    0.609864,   -2.229867,   -0.218220,    0.712604,   -0.978906,   -1.931511,   -2.963431,   -1.627811,    0.072329,    1.688980,   -1.503085,   -2.856992,   -0.670275,   -0.623837,   -1.616716,    0.712604,   -0.537124,    0.433563,   -0.146507,   -1.640551,   -6.631862,  -25.488385,   -6.800972,   -8.099194,   -7.837156,   -7.325049,   -8.420976,   -6.628010,   -8.728784,   -7.748337,   -8.461455,   -8.242208,   -7.052788,   -7.778646,   -6.580493,   -7.912208,   -8.016180,   -9.780841,   -6.157820,   -9.513307
Mult,SI,251114 12:40:07.001366,    5.669169,101071.599065,   24.318832,   50.549547,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.100000,    6.400000,    0.054431,   -0.032376,    0.000601,    0.174449,    0.000000,    0.000000,   44.429687,   -2.399183,   -1.691099,   -2.063429,    0.851920,   -1.100550,    0.422878,    0.193151,    2.323566,   -0.490686,   -1.744935,   -2.135758,   -3.439322,   -0.623015,   -1.197537,   -0.935344,    0.469727,   -0.495617,    1.303153,   -2.082744,   -1.864113,   -2.730416,   -2.736170,   -1.802058,   -2.187539,    0.802193,    0.508768,   -1.133016,    0.060206,   -1.409592,   -1.298633,   -2.113977,   -0.106850,   -1.187674,   -0.935190,   -0.877399,   -1.069317,   -0.197261,   -1.584250,   -0.909043,   -3.303294,    0.892194,   -0.174658,    0.121644,    0.739317,   -6.190903,  -27.978529,   -7.166521,   -6.954671,   -6.567856,   -7.807721,   -6.773027,   -8.717534,   -8.455907,   -8.825668,   -9.112004,   -8.554538,   -8.618545,   -7.652070,   -8.085838,   -9.508786,   -6.500150,   -8.100838,   -8.499674,   -7.412891
Mult,SI,251114 12:40:07.011186,    5.668241,101071.599065,   24.221351,   50.864088,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,   -0.086737,   -0.149110,    0.021840,   -0.061297,    0.000000,    0.000000,   44.429687,   -2.839732,   -1.351647,   -1.115345,    0.141781,   -0.742193,    0.656303,   -0.794796,    0.644385,   -1.453975,    0.456165,    0.386713,    0.100685,   -2.505621,   -1.581373,   -1.949593,   -1.584250,   -1.212742,   -0.381371,   -0.976029,    0.228083,   -3.478363,   -0.706851,   -0.175891,   -1.640962,    0.057945,   -0.423289,   -0.939865,   -0.408699,    1.227126,   -0.148767,    0.646029,   -1.375893,   -0.385891,    0.846885,    0.512467,   -0.589727,    0.237946,    0.102740,    0.070685,    0.272055,    0.309864,    1.523839,   -2.916376,    1.621236,   -5.898710,  -26.180091,   -7.018165,   -8.629949,   -6.106296,   -7.978886,   -9.276183,   -7.639150,   -6.762342,   -7.796933,   -7.600906,   -5.840149,   -9.132141,   -6.371930,   -5.986656,   -8.949470,   -8.688510,   -8.028098,   -8.707004,   -9.653444
Mult,SI,251114 12:40:07.021186,    5.670927,101071.599065,   24.473321,   50.948080,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,   -0.021450,   -0.151363,    0.004211,   -0.019067,    0.000000,    0.000000,   44.429687,    0.147945,   -1.189317,   -1.396852,   -1.479866,   -3.991241,   -3.041924,   -0.353836,   -0.235480,   -0.439727,    1.745346,    1.550140,   -1.326578,   -0.750823,   -0.558905,   -0.753289,    0.072329,   -1.520140,    1.673017,   -1.678770,   -1.010550,   -0.357535,   -1.444934,    0.071096,    0.574111,    0.178767,   -2.363840,    1.807401,   -0.139932,    0.061644,   -1.693565,   -1.609318,   -0.610275,    0.805892,    0.351563,   -1.917127,   -1.549318,   -1.028221,   -0.054658,   -1.846853,   -0.836303,    1.349592,   -2.803978,   -0.109521,   -3.050143,   -9.154128,  -24.619600,   -6.611520,   -8.823511,   -6.911212,   -8.256797,   -8.993032,   -5.644866,   -7.815632,   -6.931041,   -6.733986,   -7.568645,   -6.357958,   -5.480148,   -7.179775,   -7.943440,   -7.248919,   -7.911797,   -6.878438,   -7.684947
Mult,SI,251114 12:40:07.031186,    5.668922,101071.599065,   24.293702,   50.605365,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.053667,   -0.065008,    0.006518,    0.035229,    0.000000,    0.000000,   44.429687,   -0.819454,   -3.087951,   -2.660553,   -0.857262,   -0.885207,   -2.102059,   -0.383836,    2.477676,   -4.304392,   -2.280826,   -0.832193,    0.233014,   -1.746579,   -1.107125,   -0.233836,    0.300823,   -0.325480,   -1.561236,   -3.165212,   -0.576987,   -0.664933,   -0.036986,   -2.143155,   -1.998908,    1.038495,   -1.057399,    1.012194,   -0.493563,   -2.922746,   -0.794385,   -2.043292,   -0.193562,    0.187089,    0.308489,   -0.030000,   -2.018223,   -2.837266,    0.182877,   -2.165758,    0.389179,    0.301233,   -1.674250,   -3.210006,    0.526439,   -5.890491,  -24.785610,   -5.973916,   -6.835904,   -6.750784,   -5.267990,   -6.857274,   -6.818464,   -7.174946,   -6.565287,   -6.885219,   -9.531800,   -7.916214,   -7.016315,   -5.465456,   -8.741524,   -8.896045,   -7.644262,   -7.986386,   -5.089736
Mult,SI,251114 12:40:07.041186,    5.669887,101071.599065,   24.381461,   50.729436,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.029096,    0.031456,    0.022596,    0.132683,    0.000000,    0.000000,   44.429687,   -1.488496,    0.115069,   -1.154386,   -1.932744,   -1.061920,   -0.792330,   -2.123018,   -0.611097,   -2.757540,   -1.668086,   -2.164936,   -1.260413,   -0.780002,   -0.408083,   -0.500138,   -0.695344,   -0.422878,   -0.668221,   -1.884661,   -2.039182,   -2.166580,   -1.314249,    0.484932,   -1.944250,   -1.156030,   -1.374249,    0.242055,   -0.855413,   -0.091233,   -1.805757,   -0.522330,   -1.693154,    1.806682,   -1.233996,    1.186030,   -1.576031,   -1.120276,    0.815344,   -1.397263,   -0.362466,   -1.130550,   -0.110137,   -0.885207,    2.010004,   -9.005360,  -23.230652,   -7.892070,   -6.573095,   -6.024670,   -5.997649,   -7.661522,   -7.412275,   -6.807959,   -6.548129,   -6.602890,   -6.869192,   -5.652443,   -5.555764,   -5.741416,   -8.252482,   -6.199738,   -6.642342,   -6.709123,   -8.035495
Mult,SI,251114 12:40:07.051186,    5.669028,101071.599065,   24.290527,   51.043976,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.081149,   -0.076780,   -0.000623,    0.153566,    0.000000,    0.000000,   44.429687,   -1.694798,    1.292879,   -1.093153,   -0.662056,   -3.251513,   -1.362331,   -1.203290,   -1.339729,    0.963290,   -1.073838,    0.805481,   -0.715070,   -1.959867,   -1.380003,   -0.323425,   -1.970963,   -1.490551,   -0.426987,   -2.728362,    0.599590,   -0.799728,   -1.357811,    1.060276,   -1.220550,   -1.076304,   -0.980550,    2.784663,    2.086032,   -0.397398,   -0.120000,   -1.970141,   -1.294934,    1.088427,    0.165822,   -3.004937,    1.102605,   -0.405617,   -0.529727,   -0.180000,   -0.885207,   -1.849730,   -0.766440,   -0.397604,   -2.040415,   -8.456729,  -26.620017,   -4.421105,   -6.763986,   -7.116692,   -6.620664,   -7.056178,   -3.307481,   -9.002073,   -3.659083,   -6.594260,   -5.057681,   -4.685763,   -5.285764,   -5.027784,   -6.701109,   -6.103985,   -5.323983,   -5.085216,   -9.330019
Mult,SI,251114 12:40:07.061186,    5.669327,101071.599065,   24.326305,   50.796762,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.022327,   -0.092460,    0.024936,    0.014346,    0.000000,    0.000000,   44.429687,    0.158630,   -2.319457,   -1.377537,   -1.496715,   -1.812332,    0.583974,    0.090000,   -1.961922,   -0.595070,   -0.570001,   -0.018493,   -0.548220,   -2.380690,   -2.481786,   -1.745346,   -1.224249,    0.664111,    0.680960,   -0.878221,   -1.600277,    0.162740,   -0.224795,   -1.414934,    0.027945,   -0.571234,   -1.051646,   -1.658633,   -1.392742,   -1.938908,    0.316439,   -0.699864,   -0.993290,    1.747503,    2.567034,    0.247809,   -1.530414,   -0.205069,   -1.749456,    0.231781,   -0.340686,   -2.940417,   -0.525207,    0.444042,   -0.225206,   -6.703575,  -27.391962,   -4.297611,   -5.597271,   -3.097198,   -4.254974,   -6.094944,   -3.458842,   -7.283439,   -7.725529,   -7.523851,   -7.456864,   -5.132990,   -4.548502,   -4.433947,   -4.834941,   -4.866585,   -4.681242,   -6.624465,   -7.644673
Mult,SI,251114 12:40:07.071186,    5.668818,101071.599065,   24.286162,   50.526664,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.078609,   -0.068547,    0.003485,    0.246843,    0.000000,    0.000000,   44.429687,   -1.126030,    0.763152,   -0.523974,    0.404795,    0.344384,   -0.275343,   -2.585759,   -0.468083,   -1.818086,    0.230959,   -1.592469,   -1.088221,   -0.535070,   -1.406715,   -0.165617,    0.754522,    0.062877,    0.814933,   -1.580962,   -0.498905,   -2.889869,   -4.008090,   -2.874252,    1.054934,   -1.590003,   -2.079456,    0.830139,   -0.655275,   -1.881785,   -2.464525,   -0.451645,   -0.410960,   -1.268324,    0.006999,   -2.219182,   -1.163838,   -0.289727,    1.896579,   -1.080824,   -1.952881,    0.838358,   -1.814387,    0.489659,    1.107947,   -6.064122,  -24.990355,   -4.605420,   -6.302273,   -3.891994,   -4.861140,   -8.065085,   -4.666910,   -7.340152,   -4.467851,   -5.282682,   -4.562064,   -4.944154,   -3.173020,   -4.539872,   -5.211791,   -4.749051,   -5.116038,   -5.712957,   -5.521244
Mult,SI,251114 12:40:07.081186,    5.670562,101071.599065,   24.434103,   51.101250,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,   -0.101597,   -0.338845,    0.010340,    0.674248,    0.000000,    0.000000,   44.429687,   -2.672882,   -0.917262,   -1.101372,   -2.968362,   -2.349046,   -0.013973,   -1.478222,    0.246576,   -0.528494,   -2.129593,   -1.150276,   -0.653837,   -1.280961,   -0.008219,    0.144247,   -2.575074,   -1.134660,   -0.941920,   -2.918225,   -0.348083,   -1.811510,   -1.700962,   -1.388222,   -0.966577,   -1.315482,   -1.087399,   -0.305343,    0.915413,   -0.734796,    0.891783,   -0.051781,   -1.866579,   -0.595789,    2.071712,   -0.957536,    0.566302,   -0.392467,   -1.010139,   -1.888771,   -1.250139,   -3.264253,    1.291235,   -1.433017,   -2.746855,   -6.824808,  -26.462308,   -4.649393,   -4.355968,   -4.476790,   -6.095868,   -3.658774,   -4.159580,   -7.511111,   -4.644975,   -5.351107,   -6.015217,   -5.480251,   -5.854121,   -3.062472,   -6.560561,   -6.120423,   -7.025767,   -5.445422,   -5.772340
Mult,SI,251114 12:40:07.091186,    5.668908,101071.599065,   24.292643,   50.597429,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,   -0.032809,   -0.132255,    0.021387,   -0.017675,    0.000000,    0.000000,   44.429687,    0.010685,   -0.274932,   -2.462471,   -0.483700,   -1.141646,   -0.600412,    0.440960,   -0.311097,   -0.517809,    0.257261,   -1.669318,   -2.388087,   -2.665485,   -2.770690,   -1.859593,   -1.882196,   -1.312605,   -0.971098,   -1.733017,   -0.655070,   -2.581649,    0.973564,    0.361645,   -0.767262,   -0.101507,   -1.967264,   -1.628633,   -0.400480,   -0.784111,   -1.126441,   -1.042194,   -0.594659,   -0.625378,   -1.836990,   -0.008630,   -1.452332,    0.274932,   -0.740549,   -1.949593,   -0.019315,   -3.415075,   -0.393288,   -1.564113,   -0.905755,   -6.185355,  -26.072185,   -5.146654,   -6.363095,   -3.999100,   -5.694566,   -7.103850,   -5.095772,   -8.137002,   -5.076483,   -6.440355,   -5.304257,   -5.144086,   -4.931517,   -5.836142,   -5.872203,   -6.653027,   -4.802886,   -5.333641,   -6.103985
Mult,SI,251114 12:40:07.101186,    5.669553,101071.599065,   24.348725,   50.763429,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.028200,   -0.218057,   -0.004631,    0.587932,    0.000000,    0.000000,   44.429687,   -3.268774,   -2.594389,   -1.547674,   -1.270687,   -1.556715,   -0.778358,   -0.914385,    0.627946,   -2.330964,    1.225482,    0.023836,   -1.122742,   -2.292744,   -0.394932,   -0.206713,   -0.096576,   -0.851509,   -0.863837,   -0.430686,   -1.096851,   -1.506578,   -2.164114,    0.318494,   -0.381782,    2.266443,   -0.469727,   -0.574933,    1.770825,   -1.889593,   -0.721234,   -0.974385,    0.905344,    0.413117,    0.943795,   -0.078288,    2.444799,   -0.213288,   -1.840278,   -0.087945,    0.149589,    0.087945,   -1.099728,   -1.241920,    0.688358,   -8.467825,  -24.705372,   -5.905080,   -6.573095,   -5.391432,   -7.496214,   -6.666589,   -5.664489,   -5.854532,   -6.745390,   -6.024053,   -3.980145,   -4.369118,   -4.421927,   -6.179088,   -5.672477,   -5.432066,   -7.712070,   -4.771448,   -6.560150
Mult,SI,251114 12:40:07.111006,    5.667863,101071.599065,   24.188549,   50.761577,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.098568,   -0.169470,    0.023909,   -0.003753,    0.000000,    0.000000,   44.429687,   -3.756172,   -0.277398,   -1.084523,   -1.151509,   -2.081922,    0.639453,   -0.985481,    0.423289,   -0.013151,    0.700275,   -1.317126,    0.736029,   -3.871652,   -0.569590,   -1.106715,   -1.500825,   -1.229181,    0.557261,   -0.428220,   -1.993566,   -1.855894,   -1.360688,   -2.439046,   -1.657401,   -1.384112,   -0.387535,    0.236302,   -1.719045,    0.053836,   -0.917262,   -2.166169,   -0.002055,   -0.014692,   -0.668683,   -1.168769,   -1.823839,   -1.560825,    0.134795,   -1.104660,    0.332055,   -1.372195,   -1.721921,   -1.333153,   -0.239179,   -6.386520,  -25.128696,   -5.762272,   -4.839873,   -4.561191,   -4.445762,   -5.601381,   -2.676812,   -5.333846,   -6.285218,   -6.169533,   -7.493851,   -3.316445,   -4.028227,   -4.969222,   -5.658504,   -6.237958,   -5.861518,   -6.212478,   -4.962750
Mult,SI,251114 12:40:07.121006,    5.671598,101071.599065,   24.535023,   51.008131,   18.914011,    0.000000,  200.000000,   13.500000,    0.200000,    5.200000,    6.400000,    0.018118,   -0.003690,    0.000130,   -0.267807,    0.000000,    0.000000,   44.429687,   -4.272337,   -1.867812,   -1.483565,   -1.802469,   -3.226856,   -0.013973,   -0.122466,   -1.216441,   -1.140002,   -4.261652,   -0.837536,   -3.545350,   -1.437948,   -0.983016,   -1.617948,   -1.498359,   -2.259457,    0.149589,   -1.898223,    1.097673,   -0.294247,   -1.474934,   -3.188636,   -1.428085,   -1.483154,   -2.967540,   -0.770960,   -1.444934,   -1.204523,   -2.425484,   -2.346580,   -1.606853,   -0.358973,    1.675996,   -1.024317,   -2.589457,   -2.072470,    0.100274,   -1.680003,   -1.911785,    1.426441,   -1.783565,   -1.239044,   -1.376715,   -7.158507,  -24.804978,   -4.236995,   -4.621448,   -4.406413,   -5.576723,   -5.982752,   -2.626367,   -7.946317,   -5.599429,   -5.915765,   -6.393300,   -5.857923,   -6.065355,   -4.288981,   -5.681107,   -6.177957,   -3.149595,   -4.288365,   -5.901793
